,magnitude,cdi,mmi,tsunami,sig,nst,dmin,gap,depth,latitude,longitude,day,evening,morning,night,Mi,mb,md,ml,ms,mw,mwb,mwc,mww,ak,at,ci,duputel,hv,nc,nn,official,pt,us,uw
801,6.7,0,6,0,691,422,0.0,0.0,24.0,-17.745,-71.649,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
802,8.4,0,8,0,1086,518,0.0,0.0,33.0,-16.265,-73.641,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
803,6.7,0,6,0,691,282,0.0,0.0,17.0,-7.41,155.865,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
804,6.8,0,7,0,711,596,0.0,0.0,50.0,34.083,132.526,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
805,6.5,0,6,0,650,206,0.0,0.0,33.0,-4.029,128.02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
806,6.8,7,7,0,1441,67,0.0,31.0,51.798,47.149,-122.727,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,7.1,0,7,0,776,426,0.0,0.0,35.0,1.271,126.249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
808,7.4,0,6,0,842,221,0.0,0.0,36.0,-4.68,102.562,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
809,6.6,0,8,0,670,273,0.0,0.0,10.0,13.671,-88.938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
810,7.7,0,9,0,912,472,0.0,0.0,16.0,23.419,70.232,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
811,6.9,0,6,0,732,117,0.0,0.0,28.0,-4.022,101.776,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
812,7.7,0,8,0,912,427,0.0,0.0,60.0,13.049,-88.66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
813,6.9,5,7,0,745,0,0.0,0.0,36.4,56.7744,-153.281,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,7.1,0,7,0,776,372,0.0,0.0,103.0,-14.928,167.17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
815,6.8,0,5,0,711,64,0.0,0.0,33.0,6.631,126.899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
816,7.5,0,7,0,865,324,0.0,0.0,33.0,6.898,126.579,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
817,6.5,0,7,0,650,401,0.0,0.0,31.0,-4.218,152.725,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
818,7.0,0,7,0,754,495,0.0,0.0,30.0,39.566,54.799,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
819,6.5,0,6,0,650,268,0.0,0.0,33.0,40.167,49.954,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
820,6.8,0,6,0,711,446,0.0,0.0,50.4,40.245,49.946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
821,6.8,0,6,0,711,402,0.0,0.0,33.0,-5.228,151.771,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
822,6.6,0,6,0,670,267,0.0,0.0,33.0,-5.097,153.181,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
823,7.8,0,7,0,936,346,0.0,0.0,33.0,-5.496,151.781,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
824,6.5,0,6,0,650,71,0.0,0.0,33.0,-4.827,153.226,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
825,7.8,0,7,0,936,294,0.0,0.0,30.0,-5.233,153.102,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
826,8.0,0,7,0,985,254,0.0,0.0,33.0,-3.98,152.169,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
827,6.5,0,7,0,650,462,0.0,0.0,17.0,7.042,-77.829,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
828,7.0,0,7,0,754,60,0.0,0.0,50.0,-4.766,153.945,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
829,6.8,0,6,0,711,415,0.0,0.0,38.0,-6.549,105.63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
830,6.7,0,8,0,691,390,0.0,0.0,10.0,35.456,133.134,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
831,7.0,0,7,0,754,357,0.0,0.0,23.0,-15.421,166.91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
832,6.5,0,6,0,650,415,0.0,0.0,34.0,-7.977,30.709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
833,6.8,0,6,0,711,336,0.0,0.0,16.0,-4.11,127.394,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
834,6.5,0,6,0,650,481,0.0,0.0,45.8,18.198,-102.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
835,6.8,0,7,0,711,593,0.0,0.0,10.0,48.786,142.246,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
836,6.6,0,6,0,670,218,0.0,0.0,33.0,-12.037,166.448,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
837,6.5,0,7,0,650,428,0.0,0.0,10.0,33.901,139.376,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
838,6.6,0,5,0,670,367,0.0,0.0,10.0,-7.747,150.917,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
839,6.5,0,6,0,650,0,0.0,0.0,42.9,57.3546,-154.198,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
840,6.5,0,9,0,650,351,0.0,0.0,10.0,63.98,-20.758,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
841,7.9,0,5,0,960,405,0.0,0.0,10.0,-13.802,97.453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
842,6.5,0,8,0,650,406,0.0,0.0,10.0,63.966,-20.487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
843,6.7,0,5,0,691,352,0.0,0.0,33.0,-4.612,101.905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
844,6.7,0,5,0,691,147,0.0,0.0,33.0,-4.646,102.102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
845,7.9,0,8,0,960,379,0.0,0.0,33.0,-4.721,102.087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
846,7.2,0,5,0,798,0,0.0,0.0,225.0,-23.548,-66.452,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
847,7.6,0,7,0,889,0,0.0,0.0,26.0,-1.105,123.573,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
848,6.6,0,8,0,670,0,0.0,0.0,10.0,-6.817,143.807,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
849,6.6,0,6,0,670,0,0.0,0.0,33.0,-5.844,150.876,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
850,6.8,0,6,0,711,0,0.0,0.0,61.1,43.046,146.837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
851,7.2,0,6,0,798,0,0.0,0.0,183.4,-16.925,-174.248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
852,6.9,0,6,0,732,0,0.0,0.0,33.0,-10.86,165.354,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
853,6.5,0,6,0,650,0,0.0,0.0,56.0,-6.845,105.555,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
854,7.3,0,7,0,820,0,0.0,0.0,33.0,15.766,119.74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
855,7.0,0,7,0,754,0,0.0,0.0,43.6,57.3424,-154.347,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,6.6,0,5,0,670,0,0.0,0.0,128.1,-18.901,-69.171,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
857,7.5,0,7,0,865,0,0.0,0.0,33.0,-16.423,168.214,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
858,7.0,0,6,0,754,0,0.0,0.0,33.0,-6.351,148.763,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
859,6.9,0,6,0,732,0,0.0,0.0,47.5,-5.978,148.82,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
860,7.2,0,9,0,798,0,0.0,0.0,10.0,40.758,31.161,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
861,6.5,0,4,0,650,0,0.0,0.0,228.4,36.522,71.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
862,7.1,8,8,0,1576,73,0.0,57.0,13.73,34.6033,-116.265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
863,7.5,0,8,0,865,0,0.0,0.0,60.6,16.059,-96.931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
864,6.5,0,7,0,650,0,0.0,0.0,17.0,23.738,121.158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
865,7.7,0,9,0,912,0,0.0,0.0,33.0,23.772,120.982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
866,6.6,0,6,0,670,0,0.0,0.0,33.0,-16.117,168.039,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
867,6.9,0,6,0,732,0,0.0,0.0,20.0,9.044,-84.159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
868,7.6,0,9,0,889,0,0.0,0.0,17.0,40.748,29.864,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
869,6.7,0,8,0,691,0,0.0,0.0,10.0,15.782,-88.33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
870,7.0,0,7,0,754,0,0.0,0.0,70.0,18.386,-97.436,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
871,6.6,0,5,0,670,0,0.0,0.0,27.0,-5.165,152.877,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
872,7.1,0,7,0,776,0,0.0,0.0,73.7,-4.751,152.486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
873,7.1,0,7,0,776,0,0.0,0.0,138.0,-5.159,150.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
874,6.8,0,5,0,711,0,0.0,0.0,164.2,-21.422,-176.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
875,7.4,0,7,0,842,0,0.0,0.0,150.0,-5.591,149.568,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
876,6.8,0,7,0,711,0,0.0,0.0,87.2,-16.66,-72.662,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
877,6.6,0,7,0,670,0,0.0,0.0,15.0,30.512,79.403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
878,6.9,0,6,0,732,0,0.0,0.0,33.0,51.587,-177.668,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
879,6.9,0,5,0,732,0,0.0,0.0,56.6,52.056,159.52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
880,7.1,0,6,0,776,0,0.0,0.0,33.0,5.397,121.937,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
881,6.6,0,7,0,670,0,0.0,0.0,33.0,28.343,57.193,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
882,7.3,0,7,0,820,0,0.0,0.0,90.1,-12.853,166.697,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
883,6.6,0,6,0,670,0,0.0,0.0,67.2,52.886,-169.123,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
884,7.0,0,7,0,754,0,0.0,0.0,114.1,-4.596,153.235,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
885,6.8,0,5,0,711,0,0.0,0.0,144.3,-21.632,-176.376,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
886,7.7,0,7,0,912,0,0.0,0.0,33.0,-2.071,124.891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
887,7.0,0,7,0,754,0,0.0,0.0,33.0,-6.92,128.946,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
888,6.7,0,6,0,691,0,0.0,0.0,33.0,-6.954,129.022,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
889,6.6,0,5,0,670,0,0.0,0.0,151.6,-8.194,112.413,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
890,6.6,0,6,0,670,0,0.0,0.0,27.0,-29.45,-71.715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
891,6.8,0,5,0,711,0,0.0,0.0,50.0,5.41,126.764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
892,7.2,0,7,0,798,0,0.0,0.0,33.0,-0.593,-80.393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
893,6.7,0,6,0,691,0,0.0,0.0,33.0,-2.693,138.901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
894,7.0,0,7,0,754,0,0.0,0.0,10.0,-2.961,141.926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
895,7.0,0,7,0,754,0,0.0,0.0,110.2,-11.04,166.16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
896,6.6,0,6,0,670,0,0.0,0.0,33.0,37.106,70.11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
897,6.6,0,8,0,670,0,0.0,0.0,24.0,-17.731,-65.431,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
898,6.7,0,6,0,691,0,0.0,0.0,33.0,0.207,119.584,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
899,6.6,0,6,0,670,0,0.0,0.0,61.4,-5.147,151.714,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
900,7.5,0,5,0,865,0,0.0,0.0,33.0,22.306,125.308,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
901,6.6,0,5,0,670,0,0.0,0.0,164.6,-8.148,-74.238,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
902,7.0,0,6,0,754,0,0.0,0.0,55.7,-0.544,99.261,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
903,6.6,0,8,0,670,0,0.0,0.0,9.0,30.154,57.605,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
904,7.1,0,7,0,776,0,0.0,0.0,42.0,-23.913,-70.207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
905,6.7,0,6,0,691,0,0.0,0.0,23.4,-15.848,-179.376,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
906,6.6,0,7,0,670,0,0.0,0.0,34.8,-30.985,-71.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
907,6.6,0,6,0,670,0,0.0,0.0,33.0,14.374,-91.473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
908,7.2,0,6,0,798,0,0.0,0.0,179.3,-5.495,147.867,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
909,7.8,0,7,0,936,0,0.0,0.0,33.0,54.841,162.035,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
910,7.0,0,6,0,754,0,0.0,0.0,24.0,1.241,122.536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
911,6.6,0,7,0,670,0,0.0,0.0,33.0,37.57,20.656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
912,7.0,0,6,0,754,0,0.0,0.0,123.1,-15.145,167.375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
913,6.5,0,4,0,650,0,0.0,0.0,176.4,13.849,-88.808,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
914,7.5,0,7,0,865,0,0.0,0.0,33.0,35.069,87.325,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
915,7.2,0,7,0,798,0,0.0,0.0,112.0,-4.368,-76.681,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
916,7.1,0,7,0,776,0,0.0,0.0,58.0,-30.933,-71.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
917,7.8,0,7,0,936,0,0.0,0.0,167.3,-22.101,-176.772,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
918,6.5,0,5,0,650,0,0.0,0.0,105.6,9.79,125.779,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
919,6.8,0,5,0,711,0,0.0,0.0,198.7,3.849,-75.749,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
920,6.6,0,6,0,670,0,0.0,0.0,22.8,-3.562,144.362,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
921,6.9,0,6,0,732,0,0.0,0.0,33.0,16.333,-98.216,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
922,7.0,0,8,0,754,0,0.0,0.0,19.9,10.598,-63.486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
923,6.8,0,6,0,711,0,0.0,0.0,19.0,-30.058,-71.872,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
924,6.5,0,6,0,650,0,0.0,0.0,70.0,18.684,-101.604,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
925,6.8,0,6,0,711,0,0.0,0.0,57.0,-20.438,169.287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
926,6.5,0,4,0,650,0,0.0,0.0,196.0,36.411,70.945,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
927,7.3,0,9,0,820,0,0.0,0.0,10.0,33.825,59.809,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
928,6.5,0,6,0,650,0,0.0,0.0,100.8,13.986,144.901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
929,6.7,0,7,0,691,0,0.0,0.0,5.0,11.112,-60.892,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
930,7.7,0,6,0,912,0,0.0,0.0,33.0,-12.584,166.676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
931,6.5,0,6,0,650,0,0.0,0.0,69.1,-6.485,147.408,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
932,6.9,0,5,0,732,0,0.0,0.0,10.0,7.742,127.647,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
933,7.1,0,6,0,776,0,0.0,0.0,33.0,29.976,68.208,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
934,6.5,0,8,0,650,0,0.0,0.0,10.0,37.661,57.291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
935,7.2,0,7,0,798,0,0.0,0.0,33.0,18.219,-102.756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
936,6.5,0,4,0,650,0,0.0,0.0,226.5,43.207,138.92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
937,6.7,0,6,0,691,0,0.0,0.0,49.2,31.789,131.314,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
938,6.9,0,7,0,732,0,0.0,0.0,33.0,35.345,78.133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
939,7.7,0,7,0,912,0,0.0,0.0,33.0,-14.993,-75.675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
940,6.7,0,7,0,691,0,0.0,0.0,22.0,31.885,131.468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
941,6.6,0,7,0,670,0,0.0,0.0,10.0,30.568,131.093,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
942,6.8,0,6,0,711,0,0.0,0.0,24.0,-7.133,155.568,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
943,6.8,0,6,0,711,0,0.0,0.0,33.0,34.556,32.126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
944,6.6,0,6,0,670,0,0.0,0.0,33.0,9.454,126.334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
945,6.6,0,6,0,670,0,0.0,0.0,33.0,9.463,126.284,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
946,6.8,0,6,0,711,0,0.0,0.0,20.0,21.898,121.498,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
947,6.9,0,6,0,732,0,0.0,0.0,33.0,-10.769,161.445,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
948,7.0,0,6,0,754,0,0.0,0.0,33.0,1.0,120.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
949,6.6,0,6,0,670,0,0.0,0.0,33.0,1.016,120.254,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
950,6.8,0,6,0,711,0,0.0,0.0,18.3,17.6,-100.965,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
951,7.9,0,4,0,960,0,0.0,0.0,587.3,-7.137,122.589,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
952,7.1,0,6,0,776,0,0.0,0.0,33.0,12.614,125.154,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
953,7.3,0,7,0,820,0,0.0,0.0,26.3,51.478,-176.847,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
954,7.9,0,7,0,960,0,0.0,0.0,33.0,51.564,-177.632,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
955,6.7,0,4,0,691,0,0.0,0.0,200.1,-13.481,167.13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
956,7.2,0,6,0,798,0,0.0,0.0,44.0,-6.518,154.999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
957,6.6,0,7,0,670,0,0.0,0.0,49.5,-23.944,-70.093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
958,6.7,0,5,0,691,0,0.0,0.0,164.4,-14.705,167.297,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
959,6.7,0,6,0,691,0,0.0,0.0,33.0,11.905,-86.772,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
960,6.6,0,6,0,670,0,0.0,0.0,33.0,11.657,-86.856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
961,7.1,0,7,0,776,0,0.0,0.0,21.1,15.978,-98.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
962,7.5,0,6,0,865,0,0.0,0.0,10.0,-9.593,-79.587,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
963,6.5,0,6,0,650,0,0.0,0.0,31.9,-0.917,136.225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
